"","Duration","Proto","SrcPt","DstPt","Packets","Bytes","Flags","Tos","class","Packets_speed","Bytes_speed","Hour","Min","Sec","Day"
"13724",0,17,5353,5353,1,87,0,0,0,10000,870000,11,37,37,5
"13725",0,6,443,40075,1,54,16,32,0,10000,540000,12,53,40,5
"13726",0,6,55469,443,1,55,16,0,0,10000,550000,18,3,39,5
"13727",0,17,53,58346,1,266,0,0,0,10000,2660000,14,10,18,5
"13728",0.034,17,40990,53,2,146,0,0,0,58.8235294117647,4294.11764705882,9,51,27,5
"13729",1.266,6,80,63811,110,365422,24,0,0,86.8878357030016,288642.969984202,9,31,22,6
"13730",0.06,6,52600,443,2,178,24,0,0,33.3333333333333,2966.66666666667,15,4,48,5
"13731",0,6,80,57344,1,66,16,32,0,10000,660000,10,31,53,6
"13732",0,6,80,44958,1,54,17,32,0,10000,540000,16,24,39,5
"13733",0.068,6,48427,443,10,1649,26,0,0,147.058823529412,24250,6,12,18,6
"13734",0,6,59569,80,2,108,17,0,0,20000,1080000,10,12,52,6
"13735",0,6,58345,80,1,55,16,0,0,10000,550000,10,16,18,5
"13736",0.004,17,53,47057,2,276,0,0,0,500,69000,13,36,59,5
"13737",0.001,6,59184,443,2,108,17,0,0,2000,108000,18,45,31,5
"13738",0,6,40392,443,1,66,16,0,0,10000,660000,15,59,45,5
"13739",0.495,6,38686,80,4,759,26,0,0,8.08080808080808,1533.33333333333,8,34,9,5
"13740",0,6,47228,443,1,66,16,0,0,10000,660000,16,14,34,5
"13741",1.4,6,52540,443,15,2565,26,0,0,10.7142857142857,1832.14285714286,16,47,45,5
"13742",0.001,6,50911,443,2,132,17,0,0,2000,132000,14,49,52,5
"13743",0.03,6,443,59597,3,193,25,32,0,100,6433.33333333333,11,37,59,5
"13744",0.099,6,33957,80,2,132,17,0,0,20.2020202020202,1333.33333333333,12,0,22,5
"13745",0,6,443,39703,1,54,17,32,0,10000,540000,15,35,39,5
"13746",0,6,53244,443,1,55,16,0,0,10000,550000,13,28,59,5
"13747",0.015,6,443,65068,3,162,17,32,0,200,10800,13,11,45,5
"13748",0,6,443,49471,1,54,16,0,0,10000,540000,13,16,8,5
"13749",0,6,8082,55257,1,212,24,32,0,10000,2120000,15,51,44,5
"13750",0,6,47653,443,1,66,16,0,0,10000,660000,13,40,32,5
"13751",0,17,53,51703,1,88,0,0,0,10000,880000,6,43,17,5
"13752",0,6,443,60117,1,66,16,32,0,10000,660000,17,15,45,5
"13753",0.004,17,53,37414,2,360,0,0,0,500,90000,10,18,59,6
"13754",0.084,6,32792,443,8,1953,27,0,0,95.2380952380952,23250,13,2,28,5
"13755",1.711,6,80,48737,5,4310,24,32,0,2.92226767971946,2518.99473991818,15,30,50,5
"13756",0.097,6,59403,443,12,1641,26,0,0,123.711340206186,16917.5257731959,10,21,28,6
"13757",0.004,17,53,35931,2,299,0,0,0,500,74750,9,29,4,6
"13758",0.314,6,51744,80,2,552,24,0,0,6.36942675159236,1757.96178343949,9,17,5,5
"13759",2.302,6,33704,443,3,198,17,0,0,1.30321459600348,86.0121633362294,15,33,14,5
"13760",0.029,6,51936,80,2,108,21,0,0,68.9655172413793,3724.13793103448,13,22,36,5
"13761",1.321,6,80,51828,5,1256,27,32,0,3.78501135503407,950.794852384557,11,2,41,5
"13762",0.001,17,53,52325,2,299,0,0,0,2000,299000,6,51,5,6
"13763",0.412,6,35370,443,10,1638,26,0,0,24.2718446601942,3975.72815533981,9,35,25,5
"13764",0,6,80,61406,1,66,16,32,0,10000,660000,11,43,20,5
"13765",0,6,44117,443,1,66,16,0,0,10000,660000,17,1,40,5
"13766",0.298,6,443,60842,6,8055,26,32,0,20.1342281879195,27030.2013422819,9,32,46,5
"13767",0.002,6,52497,445,2,174,24,0,0,1000,87000,8,12,7,6
"13768",0.36,6,443,41305,6,3921,26,32,0,16.6666666666667,10891.6666666667,16,52,57,5
"13769",0.291,17,53,57582,2,318,0,0,0,6.87285223367698,1092.78350515464,7,39,24,5
"13770",0,6,80,58478,1,66,16,32,0,10000,660000,8,38,47,6
"13771",0,6,80,55489,1,66,17,32,0,10000,660000,13,18,57,5
"13772",0.433,6,443,36073,6,4833,26,32,0,13.8568129330254,11161.662817552,17,6,9,5
"13773",0,6,80,37211,1,66,16,0,0,10000,660000,7,44,40,5
"13774",0.643,6,44249,80,6,836,27,0,0,9.33125972006221,1300.15552099533,16,11,56,5
"13775",0,6,80,55564,1,66,16,32,0,10000,660000,10,4,7,5
"13776",0.4,6,443,49441,6,3975,26,32,0,15,9937.5,16,20,6,5
"13777",0,6,443,50970,2,163,25,0,0,20000,1630000,15,5,4,5
"13778",0.025,6,443,53845,3,193,25,32,0,120,7720,7,47,53,5
"13779",0.118,6,443,50107,4,409,26,32,0,33.8983050847458,3466.10169491525,13,41,49,5
"13780",0.066,6,42908,443,4,216,4,32,0,60.6060606060606,3272.72727272727,12,7,5,5
"13781",0.027,6,59589,80,2,132,17,0,0,74.0740740740741,4888.88888888889,13,34,14,5
"13782",0,6,443,33240,1,66,16,32,0,10000,660000,11,4,17,5
"13783",0.554,6,39256,443,10,1523,26,0,0,18.0505415162455,2749.09747292419,7,18,29,6
"13784",1.165,6,80,58912,2,632,24,32,0,1.71673819742489,542.489270386266,10,41,22,5
"13785",0,6,80,47834,1,66,16,0,0,10000,660000,8,36,45,5
"13786",0,6,39519,80,1,66,16,0,0,10000,660000,11,12,49,5
"13787",2.018,6,47039,443,16,3510,24,0,0,7.92864222001982,1739.34588701685,15,39,1,5
"13788",0,6,48489,80,1,66,16,0,0,10000,660000,18,19,29,5
"13789",1.456,6,80,42310,4,854,26,32,0,2.74725274725275,586.538461538462,14,25,28,5
"13790",0,17,53,48643,2,279,0,0,0,20000,2790000,6,46,44,6
"13791",0.022,6,443,47765,3,215,25,32,0,136.363636363636,9772.72727272727,16,5,8,5
"13792",0,6,443,46358,1,112,24,32,0,10000,1120000,10,37,11,6
"13793",0.109,6,57819,443,4,796,26,0,0,36.697247706422,7302.75229357798,15,40,8,5
"13794",0,17,53,60928,2,390,0,0,0,20000,3900000,14,16,15,5
"13795",0.024,6,43045,80,2,128,18,0,0,83.3333333333333,5333.33333333333,15,22,14,5
"13796",0,6,52406,443,1,66,16,0,0,10000,660000,12,27,54,5
"13797",0.011,6,53925,80,2,132,17,0,0,181.818181818182,12000,9,8,28,5
"13798",0,6,80,34081,1,66,16,32,0,10000,660000,13,40,1,5
"13799",0,6,45156,443,1,66,16,0,0,10000,660000,7,59,19,5
"13800",0.043,6,443,60233,4,295,25,32,0,93.0232558139535,6860.46511627907,17,36,3,5
"13801",0,17,35523,53,2,170,0,0,0,20000,1700000,8,39,19,5
"13802",0,17,5353,5353,1,87,0,0,0,10000,870000,10,9,18,6
"13803",0.339,6,49796,443,8,788,26,0,0,23.598820058997,2324.48377581121,19,48,33,5
"13804",0,6,80,60002,1,66,16,32,0,10000,660000,11,46,25,5
"13805",1.021,6,40828,80,3,206,18,0,0,2.9382957884427,201.762977473066,6,16,38,5
"13806",0,6,34350,80,1,66,16,0,0,10000,660000,9,49,59,5
"13807",0,6,80,34492,1,66,16,32,0,10000,660000,7,57,32,5
"13808",0,17,53,38046,1,144,0,0,0,10000,1440000,12,8,38,5
"13809",0.024,6,43620,8082,2,338,24,0,0,83.3333333333333,14083.3333333333,19,7,5,5
"13810",0,6,36735,80,1,66,16,0,0,10000,660000,10,30,36,5
"13811",0,6,80,35257,1,66,16,32,0,10000,660000,14,37,45,5
"13812",0.047,17,52821,53,2,154,0,0,0,42.5531914893617,3276.59574468085,13,22,56,5
"13813",0,6,37604,443,1,66,16,0,0,10000,660000,17,30,18,5
"13814",0,6,443,32792,1,66,16,32,0,10000,660000,7,13,0,5
"13815",0,6,443,57325,1,66,16,32,0,10000,660000,6,16,24,6
"13816",0,6,48153,443,1,66,16,0,0,10000,660000,15,40,26,5
"13817",0,6,443,58624,1,66,16,32,0,10000,660000,16,13,41,5
"13818",0,6,445,42289,1,108,24,0,0,10000,1080000,15,31,52,5
"13819",0.136,6,56758,443,9,1205,26,0,0,66.1764705882353,8860.29411764706,10,30,31,6
"13820",0.68,6,443,53125,9,9488,27,32,0,13.2352941176471,13952.9411764706,17,33,8,5
"13821",0.035,6,80,43732,3,1026,26,32,0,85.7142857142857,29314.2857142857,9,27,35,5
"13822",0,6,49648,443,1,66,16,0,0,10000,660000,13,21,47,5
"13823",0.013,6,37003,80,2,140,18,0,0,153.846153846154,10769.2307692308,8,38,15,5
"13824",0.179,6,443,37244,2,163,25,32,0,11.1731843575419,910.614525139665,14,45,41,5
"13825",0.064,6,443,58547,4,3670,26,32,0,62.5,57343.75,11,4,14,6
"13826",0.113,6,59245,80,2,108,17,0,0,17.6991150442478,955.75221238938,10,43,5,6
"13827",0,6,443,52506,1,773,24,0,0,10000,7730000,13,24,29,5
"13828",0,6,58781,443,1,55,16,0,0,10000,550000,6,42,31,5
"13829",0.024,6,37862,443,3,251,25,0,0,125,10458.3333333333,12,29,21,5
"13830",0.002,17,38610,53,2,174,0,0,0,1000,87000,15,25,56,5
"13831",0,6,80,57194,1,66,16,32,0,10000,660000,16,26,32,5
"13832",0.021,6,44113,80,2,140,18,0,0,95.2380952380952,6666.66666666667,7,53,36,5
"13833",0,6,80,45848,1,66,16,0,0,10000,660000,10,23,49,6
"13834",0.002,17,35189,53,2,190,0,0,0,1000,95000,16,12,58,5
"13835",0,6,55108,443,1,66,16,0,0,10000,660000,10,12,23,6
"13836",0,6,80,33956,1,66,16,32,0,10000,660000,12,0,27,5
"13837",0.402,6,443,52755,6,4461,26,0,0,14.9253731343284,11097.0149253731,6,7,51,6
"13838",0,17,51900,53,2,160,0,0,0,20000,1600000,13,40,7,5
"13839",0,17,53749,53,1,75,0,0,0,10000,750000,6,53,12,5
"13840",0,17,40495,53,2,154,0,0,0,20000,1540000,16,12,44,5
"13841",0,17,53,47884,2,282,0,0,0,20000,2820000,10,19,39,5
"13842",0,6,443,44231,1,66,16,32,0,10000,660000,13,40,13,5
"13843",0.032,17,53,60132,2,246,0,0,0,62.5,7687.5,12,14,55,5
"13844",0,6,443,53753,1,66,17,32,0,10000,660000,8,54,35,6
"13845",0,6,443,52092,3,174,17,32,0,30000,1740000,11,36,31,5
"13846",0.004,17,43925,53,2,142,0,0,0,500,35500,15,49,21,5
"13847",0.948,6,443,52698,12,22018,26,0,0,12.6582278481013,23225.7383966245,16,12,45,5
"13848",0,17,52264,53,1,70,0,0,0,10000,7e+05,6,14,56,6
"13849",0.652,6,49612,443,50,10409,26,0,0,76.6871165644172,15964.7239263804,13,33,0,5
"13850",0,6,443,59952,1,66,16,32,0,10000,660000,9,10,8,6
"13851",0.005,6,52497,445,2,174,24,0,0,400,34800,9,59,25,6
"13852",0,17,53,57466,2,291,0,0,0,20000,2910000,13,17,29,5
"13853",0,17,53,51499,1,121,0,0,0,10000,1210000,14,16,46,5
"13854",0,17,54691,53,1,74,0,0,0,10000,740000,19,36,21,5
"13855",0,6,59457,443,1,55,16,0,0,10000,550000,16,45,30,5
"13856",0,17,33668,53,2,152,0,0,0,20000,1520000,11,2,30,6
"13857",0,6,37515,80,1,66,16,0,0,10000,660000,9,33,14,5
"13858",0,6,443,33384,1,66,16,0,0,10000,660000,10,25,1,6
"13859",0,6,445,33139,1,108,24,0,0,10000,1080000,7,19,42,5
"13860",0.278,6,57064,443,6,991,26,0,0,21.5827338129496,3564.74820143885,11,13,9,5
"13861",0,6,443,57607,1,66,16,0,0,10000,660000,15,55,11,5
"13862",0,6,33482,443,2,108,4,32,0,20000,1080000,8,20,25,5
"13863",0.039,6,54856,443,3,198,16,0,0,76.9230769230769,5076.92307692308,10,3,12,5
"13864",0,6,80,52394,1,66,16,32,0,10000,660000,11,28,58,5
"13865",0,17,53,47091,2,256,0,0,0,20000,2560000,10,42,21,5
"13866",0,6,443,41568,1,66,16,32,0,10000,660000,6,14,50,6
"13867",0,6,54080,445,2,174,24,0,0,20000,1740000,9,21,19,6
"13868",0,6,443,51776,1,66,16,32,0,10000,660000,9,39,17,6
"13869",0.281,6,41961,443,25,2904,26,0,0,88.9679715302491,10334.5195729537,16,16,42,5
"13870",0,6,80,52921,1,66,16,32,0,10000,660000,15,28,59,5
"13871",0,17,36182,53,2,140,0,0,0,20000,1400000,16,25,6,5
"13872",0.259,6,443,49941,2,108,17,32,0,7.72200772200772,416.988416988417,10,56,28,5
"13873",0,6,44764,80,1,66,16,0,0,10000,660000,16,16,36,5
"13874",0,6,80,44618,1,66,17,32,0,10000,660000,9,42,0,5
"13875",0,6,443,48509,1,66,16,0,0,10000,660000,6,15,50,5
"13876",0.944,6,443,46642,9,9989,26,32,0,9.53389830508475,10581.5677966102,7,46,40,5
"13877",0,17,57059,53,2,144,0,0,0,20000,1440000,6,1,53,5
"13878",0,6,8082,43620,1,212,24,32,0,10000,2120000,1,4,39,6
"13879",0.002,17,37541,53,2,144,0,0,0,1000,72000,18,28,38,5
"13880",0,6,80,40742,1,66,17,32,0,10000,660000,14,28,14,5
"13881",1.429,6,47472,80,10,2138,26,0,0,6.99790062981106,1496.1511546536,10,16,44,6
"13882",0.001,6,443,52129,3,229,25,32,0,3000,229000,14,13,14,5
"13883",0.325,6,60921,443,3,215,25,0,0,9.23076923076923,661.538461538462,9,13,46,6
"13884",0,6,37867,80,1,66,16,0,0,10000,660000,16,16,14,5
"13885",0.543,6,36704,443,10,2166,26,0,0,18.4162062615101,3988.95027624309,17,7,11,5
"13886",1.425,6,80,58528,2,148,18,32,0,1.40350877192982,103.859649122807,13,22,56,5
"13887",0,6,443,42525,1,1159,24,32,0,10000,11590000,6,52,59,6
"13888",0,6,47449,443,1,66,16,0,0,10000,660000,10,19,43,6
"13889",0.229,6,57690,443,2,154,24,0,0,8.73362445414847,672.489082969432,10,14,46,5
"13890",0,17,54669,53,2,156,0,0,0,20000,1560000,9,45,50,6
"13891",0.592,6,443,60860,2,572,24,32,0,3.37837837837838,966.216216216216,10,51,38,5
"13892",1.653,6,55237,443,39,4075,24,0,0,23.5934664246824,2465.21476104053,13,34,52,5
"13893",0,6,35497,80,1,66,16,0,0,10000,660000,14,32,49,5
"13894",0,6,443,59574,1,66,16,32,0,10000,660000,11,37,58,5
"13895",0,6,80,46940,1,66,16,32,0,10000,660000,8,39,33,6
"13896",0,6,80,63184,1,66,16,32,0,10000,660000,19,37,36,5
"13897",0,6,80,58101,1,66,16,32,0,10000,660000,11,46,47,5
"13898",0,6,443,56381,1,66,16,32,0,10000,660000,11,47,57,5
"13899",0.128,6,57823,443,9,1818,27,0,0,70.3125,14203.125,14,18,0,5
"13900",0.29,6,53076,80,2,818,24,0,0,6.89655172413793,2820.68965517241,17,53,20,5
"13901",0,6,55792,80,1,55,16,0,0,10000,550000,10,5,7,5
"13902",0,6,52217,443,1,66,16,0,0,10000,660000,10,21,16,6
"13903",0.004,6,42289,445,2,174,24,0,0,500,43500,10,58,8,5
"13904",0,17,38535,53,2,168,0,0,0,20000,1680000,15,7,16,5
"13905",0.058,6,443,43488,5,509,26,32,0,86.2068965517241,8775.86206896552,15,24,30,5
"13906",0,6,80,37339,1,66,16,32,0,10000,660000,14,33,30,5
"13907",0,6,445,33139,1,108,24,0,0,10000,1080000,8,32,53,5
"13908",0,17,53,49256,1,129,0,0,0,10000,1290000,13,40,52,5
"13909",0,6,80,62950,1,66,16,32,0,10000,660000,9,25,0,6
"13910",2.071,6,443,34999,52,160051,26,32,0,25.1086431675519,77281.9893771125,9,6,48,6
"13911",0,6,32771,443,1,66,16,0,0,10000,660000,14,24,48,5
"13912",0,17,53,47783,2,330,0,0,0,20000,3300000,10,23,46,5
"13913",0,17,53,52794,2,247,0,0,0,20000,2470000,9,42,5,5
"13914",0,6,443,33712,2,494,24,32,0,20000,4940000,8,18,6,5
"13915",0,6,80,49748,1,66,16,32,0,10000,660000,9,2,53,5
"13916",0.202,6,59094,443,32,2863,26,0,0,158.415841584158,14173.2673267327,16,3,55,5
"13917",0.025,6,57484,80,2,132,17,0,0,80,5280,10,28,48,6
"13918",0,6,445,47759,1,108,24,0,0,10000,1080000,0,59,46,6
"13919",0,17,62599,53,1,83,0,0,0,10000,830000,9,59,14,6
"13920",0.004,6,43771,445,2,174,24,0,0,500,43500,0,26,38,5
"13921",0,17,42036,53,2,138,0,0,0,20000,1380000,16,24,6,5
"13922",0,6,443,43417,1,66,16,0,0,10000,660000,9,47,55,5
"13923",0,6,52400,80,1,66,16,0,0,10000,660000,12,16,2,5
"13924",0,6,445,44690,1,108,24,0,0,10000,1080000,6,49,47,5
"13925",0,6,443,62655,2,139,25,32,0,20000,1390000,9,23,20,6
"13926",0.826,6,80,59831,4,1864,26,32,0,4.84261501210654,2256.65859564165,10,51,17,6
"13927",0.902,6,51941,443,10,1349,26,0,0,11.0864745011086,1495.56541019956,13,47,25,5
"13928",0,6,80,48943,1,66,17,0,0,10000,660000,10,40,58,5
"13929",0.017,6,443,33991,3,215,25,32,0,176.470588235294,12647.0588235294,14,12,11,5
"13930",0,6,443,56218,1,66,16,0,0,10000,660000,17,59,44,5
"13931",0,6,41360,80,1,66,16,0,0,10000,660000,15,17,7,5
"13932",0.686,6,58676,443,15,2672,26,0,0,21.865889212828,3895.04373177843,14,6,2,5
"13933",0.116,6,80,60795,2,999,26,32,0,17.2413793103448,8612.06896551724,10,4,0,5
"13934",1.269,6,80,52265,5,2636,24,32,0,3.94011032308905,2077.22616233255,6,7,52,6
"13935",0,6,443,59915,1,66,16,32,0,10000,660000,10,41,50,6
"13936",0,6,43159,443,1,66,16,0,0,10000,660000,18,30,5,5
"13937",0,6,80,34912,1,66,17,0,0,10000,660000,7,34,20,5
"13938",0,6,80,58921,1,560,24,32,0,10000,5600000,10,40,55,5
"13939",0,6,443,54955,1,66,16,32,0,10000,660000,9,56,16,5
"13940",0.003,17,44398,53,2,168,0,0,0,666.666666666667,56000,12,28,57,5
"13941",0.021,6,80,54016,2,132,17,0,0,95.2380952380952,6285.71428571429,16,6,14,5
"13942",0,6,80,65022,1,54,17,32,0,10000,540000,13,11,44,5
"13943",0,6,51796,80,1,55,16,0,0,10000,550000,9,19,12,5
"13944",0.227,6,50424,443,2,644,24,0,0,8.81057268722467,2837.00440528634,10,58,40,5
"13945",0,6,54611,80,1,66,16,0,0,10000,660000,10,17,53,6
"13946",0.013,6,80,49927,2,108,17,32,0,153.846153846154,8307.69230769231,9,37,50,6
"13947",0,6,48798,443,1,66,16,0,0,10000,660000,18,3,10,5
"13948",0,6,57662,80,1,66,17,0,0,10000,660000,11,4,6,5
"13949",0,6,55247,443,1,66,16,0,0,10000,660000,13,48,7,5
"13950",0.23,6,80,51836,2,1096,24,32,0,8.69565217391304,4765.21739130435,9,18,53,5
"13951",1.543,6,80,52220,2,148,18,32,0,1.29617627997408,95.9170447180817,15,32,21,5
"13952",0.621,6,443,37137,7,4513,26,32,0,11.2721417069243,7267.31078904992,6,14,4,6
"13953",0,6,443,49542,1,66,16,32,0,10000,660000,9,3,4,5
"13954",0,17,60821,53,2,162,0,0,0,20000,1620000,9,32,45,5
"13955",0,6,57193,80,1,66,16,0,0,10000,660000,16,26,2,5
"13956",0,6,60267,80,2,108,17,0,0,20000,1080000,18,46,49,5
"13957",0,6,47094,443,1,66,16,0,0,10000,660000,13,41,2,5
"13958",0,6,80,52717,1,66,16,32,0,10000,660000,17,13,28,5
"13959",0,6,34942,80,1,54,17,0,0,10000,540000,13,51,48,5
"13960",0,6,443,45237,1,66,16,32,0,10000,660000,11,27,2,5
"13961",0,6,445,44606,1,108,24,0,0,10000,1080000,14,27,38,5
"13962",0.005,6,53968,445,2,174,24,0,0,400,34800,17,41,5,5
"13963",0.032,6,443,55198,4,413,26,32,0,125,12906.25,10,42,45,6
"13964",0.001,6,33139,445,2,174,24,0,0,2000,174000,3,29,5,5
"13965",0.08,6,48453,80,4,1126,24,0,0,50,14075,15,20,19,5
"13966",0,6,61201,443,1,55,16,0,0,10000,550000,10,25,31,5
"13967",0.002,17,33702,53,2,154,0,0,0,1000,77000,9,30,43,5
"13968",0.033,17,53,36903,2,418,0,0,0,60.6060606060606,12666.6666666667,15,33,38,5
"13969",0,6,60006,80,1,55,16,0,0,10000,550000,7,0,3,5
"13970",0.235,6,64719,80,3,1579,24,0,0,12.7659574468085,6719.14893617021,10,36,23,6
"13971",0,17,60402,53,2,144,0,0,0,20000,1440000,11,18,39,5
"13972",0,17,53,50919,1,99,0,0,0,10000,990000,13,10,15,5
"13973",0.024,6,63921,80,2,120,18,0,0,83.3333333333333,5000,10,34,40,6
"13974",0,17,137,137,1,92,0,0,0,10000,920000,12,4,15,5
"13975",0,6,443,55799,1,66,16,0,0,10000,660000,15,2,43,5
"13976",0.002,6,54841,443,2,108,17,0,0,1000,54000,10,2,20,5
"13977",0.012,6,443,53774,3,356,26,0,0,250,29666.6666666667,9,7,33,6
"13978",0.023,6,443,52944,3,193,25,0,0,130.434782608696,8391.30434782609,9,42,8,5
"13979",0,6,443,50864,1,66,16,32,0,10000,660000,9,38,6,6
"13980",0,6,58735,443,1,66,16,0,0,10000,660000,10,25,47,6
"13981",0,6,443,36520,1,66,16,32,0,10000,660000,9,0,44,5
"13982",0,6,65119,443,1,55,16,0,0,10000,550000,8,15,40,5
"13983",0,6,36257,80,1,66,16,0,0,10000,660000,7,56,44,5
"13984",0,6,80,60482,2,2634,24,32,0,20000,26340000,9,30,27,5
"13985",0,6,54742,80,1,55,16,0,0,10000,550000,10,8,50,5
"13986",0.004,6,40289,445,2,174,24,0,0,500,43500,15,16,27,5
"13987",0,6,45507,80,1,66,16,0,0,10000,660000,16,5,0,5
"13988",0.153,6,39662,443,10,987,26,0,0,65.359477124183,6450.98039215686,15,32,49,5
"13989",0,17,49498,53,1,86,0,0,0,10000,860000,15,33,38,5
"13990",0.153,6,54708,443,14,2490,26,0,0,91.5032679738562,16274.5098039216,15,41,13,5
"13991",0,6,51180,80,1,55,16,0,0,10000,550000,15,35,55,5
"13992",0.003,17,53,35202,2,319,0,0,0,666.666666666667,106333.333333333,15,4,22,5
"13993",0,6,443,51770,1,66,16,32,0,10000,660000,12,12,49,5
"13994",0.029,6,443,45862,5,973,26,32,0,172.413793103448,33551.724137931,15,49,57,5
"13995",0,6,80,42839,1,66,16,32,0,10000,660000,16,14,53,5
"13996",0,6,443,52684,1,54,16,32,0,10000,540000,11,4,5,6
"13997",0,6,59984,443,1,55,16,0,0,10000,550000,10,19,26,5
"13998",0,6,443,43709,2,132,17,32,0,20000,1320000,10,10,35,6
"13999",0.033,6,443,46062,5,361,25,32,0,151.515151515152,10939.3939393939,7,45,7,5
"14000",0,6,443,38407,1,66,16,0,0,10000,660000,10,30,2,6
"14001",0,6,52247,80,1,55,16,0,0,10000,550000,6,8,12,6
"14002",0.002,6,59152,80,1,54,24,0,0,500,27000,18,44,51,5
"14003",0.016,6,49224,80,2,120,18,0,0,125,7500,9,3,21,5
"14004",2.98,6,80,51792,48,313087,26,32,0,16.1073825503356,105062.751677852,14,25,21,5
"14005",0,6,64081,443,1,55,16,0,0,10000,550000,9,54,43,6
"14006",1.257,6,54212,80,12,1191,26,0,0,9.54653937947494,947.494033412888,6,14,40,5
"14007",0,6,41588,443,1,66,16,0,0,10000,660000,18,22,55,5
"14008",0,17,33150,53,2,156,0,0,0,20000,1560000,8,36,58,5
"14009",0,6,443,62418,1,66,16,32,0,10000,660000,11,31,19,5
"14010",0,6,35298,80,1,66,16,0,0,10000,660000,16,17,46,5
"14011",0,6,39962,443,1,54,16,0,0,10000,540000,16,35,9,5
"14012",0,6,80,49307,1,66,18,32,0,10000,660000,12,43,58,5
"14013",0.535,6,443,51377,13,5022,27,32,0,24.2990654205607,9386.91588785047,13,27,5,5
"14014",0.846,6,43729,443,12,1668,26,0,0,14.1843971631206,1971.63120567376,18,17,19,5
"14015",2.731,6,57030,443,150,15718,26,0,0,54.9249359209081,5755.40095203222,12,12,49,5
"14016",0,6,445,48025,1,108,24,0,0,10000,1080000,10,34,59,5
"14017",0,6,443,57023,1,66,16,32,0,10000,660000,11,16,6,5
"14018",0,6,41702,80,1,66,16,0,0,10000,660000,6,14,38,5
"14019",0,6,443,52666,1,66,16,32,0,10000,660000,10,41,19,6
"14020",0,6,59583,443,1,66,17,0,0,10000,660000,13,41,9,5
"14021",0,6,60567,443,1,66,16,0,0,10000,660000,18,2,23,5
"14022",0,6,80,36627,1,66,16,32,0,10000,660000,11,54,48,5
"14023",0,6,59817,80,1,66,16,0,0,10000,660000,16,24,56,5
"14024",0.223,6,57735,443,14,2831,26,0,0,62.780269058296,12695.067264574,10,43,12,6
"14025",0,17,53,50073,1,171,0,0,0,10000,1710000,9,17,15,5
"14026",0,17,53,54110,1,94,0,0,0,10000,940000,11,11,32,5
"14027",0.001,17,53,33351,2,250,0,0,0,2000,250000,9,8,35,5
"14028",0.021,6,49512,443,2,178,24,0,0,95.2380952380952,8476.19047619048,8,52,37,6
"14029",0,17,64142,53,1,78,0,0,0,10000,780000,10,16,43,5
"14030",0,6,443,42716,2,108,17,32,0,20000,1080000,10,23,36,6
"14031",0,6,57654,80,1,55,16,0,0,10000,550000,11,16,14,5
"14032",0,6,443,33062,1,66,16,32,0,10000,660000,9,59,0,5
"14033",0.026,6,52011,80,2,108,17,0,0,76.9230769230769,4153.84615384615,17,12,58,5
"14034",0,6,54782,80,1,55,16,0,0,10000,550000,6,15,44,6
"14035",0.088,6,80,58869,7,971,27,0,0,79.5454545454545,11034.0909090909,15,46,16,5
"14036",0.106,6,56191,443,3,193,29,0,0,28.3018867924528,1820.75471698113,11,46,4,5
"14037",0.178,6,43844,443,3,198,17,0,0,16.8539325842697,1112.3595505618,8,51,49,6
"14038",0.132,6,37891,443,8,1066,26,0,0,60.6060606060606,8075.75757575758,11,52,23,5
"14039",0.028,6,52271,80,4,715,26,0,0,142.857142857143,25535.7142857143,9,59,3,5
"14040",0.036,17,53,49978,2,388,0,0,0,55.5555555555556,10777.7777777778,16,18,6,5
"14041",0,6,45800,80,1,74,2,0,0,10000,740000,12,8,47,5
"14042",0,6,80,61047,1,66,16,32,0,10000,660000,14,16,39,5
"14043",0,17,53,62745,1,89,0,0,0,10000,890000,11,44,58,5
"14044",0,17,53,48759,2,324,0,0,0,20000,3240000,13,18,31,5
"14045",0,6,36394,443,1,54,16,0,0,10000,540000,7,18,42,6
"14046",0,6,50680,443,1,54,16,0,0,10000,540000,14,31,10,5
"14047",0.024,6,80,53500,2,132,17,32,0,83.3333333333333,5500,14,31,59,5
"14048",0.025,6,54799,80,2,108,17,0,0,80,4320,10,1,52,5
"14049",0.016,6,443,45207,3,251,25,32,0,187.5,15687.5,14,57,23,5
"14050",0.202,6,46262,443,121,9154,26,0,0,599.009900990099,45316.8316831683,17,3,9,5
"14051",1.337,6,46465,443,77,4940,26,0,0,57.5916230366492,3694.83919222139,6,15,17,6
"14052",0.001,6,51599,80,2,108,17,0,0,2000,108000,6,5,28,6
"14053",0.274,6,53138,443,4,264,17,0,0,14.5985401459854,963.503649635036,9,49,36,5
"14054",0,6,80,58569,2,132,17,32,0,20000,1320000,14,46,16,5
"14055",3.302,6,80,52983,10,7406,26,32,0,3.02846759539673,2242.88310115082,18,17,17,5
