"","Duration","Proto","SrcPt","DstPt","Packets","Bytes","Flags","Tos","class","Packets_speed","Bytes_speed","Hour","Min","Sec"
"9273",0,6,51358,2196,1,58,2,0,1,10000,580000,48,20,9
"9274",0.022,6,37502,80,5,479,27,0,1,227.272727272727,21772.7272727273,42,7,1
"9275",0.006,6,40649,80,6,545,27,0,1,1000,90833.3333333333,43,20,3
"9276",0.002,6,80,43881,4,272,19,0,1,2000,136000,43,29,0
"9277",0.005,6,80,35093,3,206,19,0,1,600,41200,8,20,4
"9278",0.003,6,34474,80,5,479,27,0,1,1666.66666666667,159666.666666667,41,54,2
"9279",0.003,6,80,60208,3,206,19,0,1,1000,68666.6666666667,8,12,5
"9280",0.004,6,80,60081,4,272,19,0,1,1000,68000,41,46,2
"9281",0.004,6,56094,80,5,479,27,0,1,1250,119750,8,1,9
"9282",0.003,6,80,49220,4,272,19,0,1,1333.33333333333,90666.6666666667,43,43,4
"9283",0,6,24,51357,1,54,20,0,1,10000,540000,57,3,6
"9284",0.004,6,36655,80,5,479,27,0,1,1250,119750,42,0,7
"9285",0.003,6,80,45486,3,206,19,0,1,1000,68666.6666666667,43,33,2
"9286",0.002,6,80,55310,3,206,19,0,1,1500,103000,8,0,0
"9287",0.003,6,80,55986,3,206,19,0,1,1000,68666.6666666667,8,1,7
"9288",0.003,6,80,60804,3,206,19,0,1,1000,68666.6666666667,41,48,4
"9289",0.005,6,36690,80,6,545,27,0,1,1200,109000,42,0,8
"9290",0.003,6,33393,80,5,479,27,0,1,1666.66666666667,159666.666666667,41,51,3
"9291",0.005,6,80,40160,4,272,19,0,1,800,54400,43,19,0
"9292",0.007,6,39353,80,5,479,27,0,1,714.285714285714,68428.5714285714,42,59,4
"9293",0.005,6,80,57141,4,272,19,0,1,800,54400,8,4,7
"9294",0,6,51357,2065,1,58,2,0,1,10000,580000,2,9,3
"9295",0.004,6,80,59821,3,206,19,0,1,750,51500,8,11,6
"9296",0.007,6,58011,80,5,479,27,0,1,714.285714285714,68428.5714285714,41,39,7
"9297",0.003,6,80,36878,3,206,19,0,1,1000,68666.6666666667,42,1,3
"9298",0.004,6,49474,80,6,545,27,0,1,1500,136250,43,44,1
"9299",0.002,6,80,43333,3,206,19,0,1,1500,103000,43,27,6
"9300",0,6,46755,2301,1,58,2,0,1,10000,580000,52,15,8
"9301",0,6,80,40031,3,206,19,0,1,30000,2060000,43,18,7
"9302",0.002,6,36613,80,5,479,27,0,1,2500,239500,42,0,5
"9303",0.005,6,44193,80,5,479,27,0,1,1000,95800,43,29,8
"9304",0.006,6,44771,80,5,479,27,0,1,833.333333333333,79833.3333333333,43,31,3
"9305",0.004,6,80,56263,3,206,19,0,1,750,51500,8,2,4
"9306",0.006,6,49075,80,5,479,27,0,1,833.333333333333,79833.3333333333,43,43,1
"9307",0,6,51357,1077,1,58,2,0,1,10000,580000,30,14,6
"9308",0.003,6,60687,80,6,545,27,0,1,2000,181666.666666667,8,13,7
"9309",0.003,6,80,37061,3,206,19,0,1,1000,68666.6666666667,8,24,6
"9310",0.005,6,45376,80,6,545,27,0,1,1200,109000,43,32,9
"9311",0.004,6,80,35367,3,206,19,0,1,750,51500,41,57,0
"9312",0.001,6,80,56490,3,206,19,0,1,3000,206000,8,2,9
"9313",0.002,6,80,46993,3,206,19,0,1,1500,103000,43,37,5
"9314",0.003,6,80,47351,3,206,19,0,1,1000,68666.6666666667,43,38,4
"9315",0.003,6,80,34037,3,206,19,0,1,1000,68666.6666666667,41,53,1
"9316",0.005,6,35173,80,6,545,27,0,1,1200,109000,41,56,4
"9317",0.004,6,56506,80,5,479,27,0,1,1250,119750,8,3,0
"9318",0.003,6,60336,80,5,479,27,0,1,1666.66666666667,159666.666666667,8,12,8
"9319",0.006,6,47942,80,5,479,27,0,1,833.333333333333,79833.3333333333,43,40,1
"9320",0.006,6,33390,80,5,479,27,0,1,833.333333333333,79833.3333333333,41,51,3
"9321",0,6,51357,5061,1,58,2,0,1,10000,580000,36,29,0
"9322",0.003,6,58420,80,6,545,27,0,1,2000,181666.666666667,8,7,9
"9323",0.004,6,34563,80,5,479,27,0,1,1250,119750,8,19,3
"9324",0.003,6,80,40348,3,206,19,0,1,1000,68666.6666666667,43,19,5
"9325",0.005,6,80,37084,3,206,19,0,1,600,41200,42,1,8
"9326",0.002,6,80,44485,4,272,19,0,1,2000,136000,43,30,6
"9327",0.004,6,80,60647,3,206,19,0,1,750,51500,8,13,6
"9328",0.001,6,80,35998,3,206,19,0,1,3000,206000,8,22,3
"9329",0,6,765,51357,1,54,20,0,1,10000,540000,21,58,2
"9330",0,6,80,41084,4,272,19,0,1,40000,2720000,43,21,5
"9331",0.003,6,80,41097,3,206,19,0,1,1000,68666.6666666667,43,21,6
"9332",0.003,6,57596,80,5,479,27,0,1,1666.66666666667,159666.666666667,8,5,9
"9333",0.002,6,47818,80,6,545,27,0,1,3000,272500,43,39,7
"9334",0.001,6,80,56628,3,206,19,0,1,3000,206000,8,3,3
"9335",0.004,6,80,60301,4,272,19,0,1,1000,68000,8,12,7
"9336",0.003,6,80,47495,4,272,19,0,1,1333.33333333333,90666.6666666667,43,38,9
"9337",0.006,6,58103,80,6,545,27,0,1,1000,90833.3333333333,41,39,9
"9338",0.002,6,80,59114,4,272,19,0,1,2000,136000,8,9,7
"9339",0.004,6,80,35257,3,206,19,0,1,750,51500,41,56,6
"9340",0.002,6,80,57580,3,206,19,0,1,1500,103000,8,5,8
"9341",0.005,6,80,44935,3,206,19,0,1,600,41200,43,31,7
"9342",0,17,138,138,1,262,0,0,1,10000,2620000,44,40,1
"9343",0.006,6,55636,80,6,545,27,0,1,1000,90833.3333333333,8,0,8
"9344",0.005,6,80,35410,4,272,19,0,1,800,54400,8,21,1
"9345",0.001,6,80,34117,3,206,19,0,1,3000,206000,8,18,2
"9346",0.004,6,80,47787,4,272,19,0,1,1000,68000,43,39,6
"9347",0.002,6,80,33262,3,206,19,0,1,1500,103000,41,50,8
"9348",0.001,6,80,34728,3,206,19,0,1,3000,206000,41,55,0
"9349",0.004,6,40337,80,5,479,27,0,1,1250,119750,43,19,5
"9350",0.003,6,60669,80,5,479,27,0,1,1666.66666666667,159666.666666667,8,13,6
"9351",0,6,33168,10621,1,58,2,0,1,10000,580000,18,22,3
"9352",0.005,6,80,34227,3,206,19,0,1,600,41200,8,18,5
"9353",0.006,6,58834,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,8,9
"9354",0.004,6,80,49403,3,206,19,0,1,750,51500,43,43,9
"9355",0.001,6,80,60733,4,272,19,0,1,4000,272000,41,48,1
"9356",0.006,6,56748,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,3,6
"9357",0.002,6,60289,80,5,479,27,0,1,2500,239500,8,12,7
"9358",0.006,6,33665,80,6,545,27,0,1,1000,90833.3333333333,8,16,9
"9359",0.004,6,80,35293,3,206,19,0,1,750,51500,8,20,9
"9360",0.005,6,80,47140,3,206,19,0,1,600,41200,43,37,9
"9361",0.006,6,34691,80,6,545,27,0,1,1000,90833.3333333333,41,54,9
"9362",0.002,6,80,44348,3,206,19,0,1,1500,103000,43,30,2
"9363",0.005,6,47975,80,5,479,27,0,1,1000,95800,43,40,2
"9364",0.004,6,41329,80,6,545,27,0,1,1500,136250,43,22,2
"9365",0.005,6,43437,80,5,479,27,0,1,1000,95800,43,27,9
"9366",0.007,6,59255,80,6,545,27,0,1,857.142857142857,77857.1428571429,41,43,5
"9367",0.004,6,34776,80,5,479,27,0,1,1250,119750,8,19,7
"9368",0.004,6,35626,80,5,479,27,0,1,1250,119750,8,21,5
"9369",0.003,6,44493,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,30,6
"9370",0.004,6,80,58411,3,206,19,0,1,750,51500,41,40,8
"9371",0.001,6,80,34324,3,206,19,0,1,3000,206000,8,18,7
"9372",0.005,6,58844,80,6,545,27,0,1,1200,109000,8,8,9
"9373",0.007,6,59136,80,5,479,27,0,1,714.285714285714,68428.5714285714,8,9,7
"9374",0.002,6,33654,80,5,479,27,0,1,2500,239500,41,52,0
"9375",0.004,6,80,32803,4,272,19,0,1,1000,68000,41,49,1
"9376",0.005,6,80,57688,4,272,19,0,1,800,54400,8,6,1
"9377",0.002,6,80,59451,4,272,19,0,1,2000,136000,8,10,7
"9378",0.004,6,80,55837,4,272,19,0,1,1000,68000,8,1,3
"9379",0,6,33168,1007,1,58,2,0,1,10000,580000,17,27,4
"9380",0.005,6,59170,80,6,545,27,0,1,1200,109000,8,9,8
"9381",0.002,6,80,58233,3,206,19,0,1,1500,103000,41,40,2
"9382",0.025,6,36200,80,6,545,27,0,1,240,21800,41,59,4
"9383",0,6,80,37158,3,206,19,0,1,30000,2060000,8,24,8
"9384",0.002,6,80,58095,3,206,19,0,1,1500,103000,8,7,1
"9385",0.002,6,47621,80,5,479,27,0,1,2500,239500,43,39,2
"9386",0.003,6,80,49630,4,272,19,0,1,1333.33333333333,90666.6666666667,43,44,5
"9387",0.005,6,36826,80,6,545,27,0,1,1200,109000,42,1,1
"9388",0.001,6,80,41993,3,206,19,0,1,3000,206000,43,24,2
"9389",0.006,6,49517,80,5,479,27,0,1,833.333333333333,79833.3333333333,43,44,2
"9390",0.006,6,40768,80,6,545,27,0,1,1000,90833.3333333333,43,20,7
"9391",0.003,6,80,47534,4,272,19,0,1,1333.33333333333,90666.6666666667,43,39,0
"9392",0.02,6,38943,80,5,479,27,0,1,250,23950,42,50,8
"9393",0.005,6,57994,80,5,479,27,0,1,1000,95800,41,39,6
"9394",0.002,6,33782,80,5,479,27,0,1,2500,239500,41,52,4
"9395",0.005,6,80,33113,4,272,19,0,1,800,54400,41,50,3
"9396",0.004,6,80,58979,3,206,19,0,1,750,51500,8,9,3
"9397",0.005,6,59582,80,5,479,27,0,1,1000,95800,41,44,5
"9398",0.002,6,80,59551,4,272,19,0,1,2000,136000,41,44,4
"9399",0.006,6,33687,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,17,0
"9400",0.006,6,60155,80,5,479,27,0,1,833.333333333333,79833.3333333333,41,46,4
"9401",0.005,6,80,34915,3,206,19,0,1,600,41200,41,55,6
"9402",0.004,6,80,35450,3,206,19,0,1,750,51500,8,21,2
"9403",0.003,6,80,44771,3,206,19,0,1,1000,68666.6666666667,43,31,3
"9404",0.003,6,80,58678,4,272,19,0,1,1333.33333333333,90666.6666666667,8,8,5
"9405",0.003,6,60125,80,6,545,27,0,1,2000,181666.666666667,41,46,3
"9406",0.002,6,80,43981,3,206,19,0,1,1500,103000,43,29,2
"9407",0,6,43476,80,5,479,27,0,1,50000,4790000,43,27,9
"9408",0.01,6,80,37068,4,272,19,0,1,400,27200,42,1,8
"9409",0.003,6,80,42682,3,206,19,0,1,1000,68666.6666666667,43,26,1
"9410",0.001,6,36489,80,5,479,27,0,1,5000,479000,42,0,2
"9411",0,6,80,59849,3,206,19,0,1,30000,2060000,8,11,7
"9412",0.004,6,80,41784,3,206,19,0,1,750,51500,43,23,6
"9413",0,6,33168,777,1,58,2,0,1,10000,580000,17,57,2
"9414",0.003,6,80,34523,4,272,19,0,1,1333.33333333333,90666.6666666667,41,54,4
"9415",0.005,6,80,60456,4,272,19,0,1,800,54400,41,47,3
"9416",0.004,6,33748,80,5,479,27,0,1,1250,119750,41,52,3
"9417",0.001,6,37049,80,5,479,27,0,1,5000,479000,8,24,6
"9418",0,6,1001,33168,1,54,20,0,1,10000,540000,18,15,2
"9419",0.003,6,41926,80,6,545,27,0,1,2000,181666.666666667,43,24,0
"9420",0.004,6,60988,80,5,479,27,0,1,1250,119750,8,14,4
"9421",0,6,34378,80,5,479,27,0,1,50000,4790000,8,18,8
"9422",0.004,6,37216,80,5,479,27,0,1,1250,119750,8,24,9
"9423",0.005,6,60535,80,5,479,27,0,1,1000,95800,41,47,5
"9424",0.005,6,57774,80,6,545,27,0,1,1200,109000,8,6,3
"9425",0.002,6,33820,80,5,479,27,0,1,2500,239500,41,52,5
"9426",0,6,43861,80,6,545,27,0,1,60000,5450000,43,28,9
"9427",0.002,6,80,47788,3,206,19,0,1,1500,103000,43,39,6
"9428",0.003,6,41604,80,6,545,27,0,1,2000,181666.666666667,43,23,1
"9429",0.004,6,80,39941,4,272,19,0,1,1000,68000,43,18,4
"9430",0,6,33168,5100,1,58,2,0,1,10000,580000,19,11,5
"9431",0.02,6,80,35290,4,272,19,0,1,200,13600,41,56,7
"9432",0,6,46755,9593,1,58,2,0,1,10000,580000,20,42,8
"9433",0.002,6,80,33995,4,272,19,0,1,2000,136000,8,17,9
"9434",0.006,6,42525,80,6,545,27,0,1,1000,90833.3333333333,43,25,7
"9435",0.001,6,80,49159,3,206,19,0,1,3000,206000,43,43,3
"9436",0.004,6,60460,80,5,479,27,0,1,1250,119750,8,13,1
"9437",0.004,6,35199,80,5,479,27,0,1,1250,119750,8,20,6
"9438",0.002,6,80,35855,3,206,19,0,1,1500,103000,8,22,0
"9439",0.002,6,80,40874,4,272,19,0,1,2000,136000,43,21,0
"9440",0.005,6,80,36353,3,206,19,0,1,600,41200,41,59,8
"9441",0.003,6,59617,80,5,479,27,0,1,1666.66666666667,159666.666666667,41,44,7
"9442",0.004,6,80,34671,3,206,19,0,1,750,51500,8,19,5
"9443",0.004,6,60548,80,5,479,27,0,1,1250,119750,41,47,5
"9444",0.005,6,47058,80,6,545,27,0,1,1200,109000,43,37,6
"9445",0.001,6,80,58581,3,206,19,0,1,3000,206000,41,41,2
"9446",0.005,6,45022,80,6,545,27,0,1,1200,109000,43,32,0
"9447",0.004,6,80,34805,3,206,19,0,1,750,51500,8,19,8
"9448",0,6,6005,51357,1,54,20,0,1,10000,540000,17,36,2
"9449",0.002,6,80,33679,3,206,19,0,1,1500,103000,8,16,9
"9450",0.033,6,80,37492,3,206,19,0,1,90.9090909090909,6242.42424242424,42,6,4
"9451",0.003,6,80,33319,4,272,19,0,1,1333.33333333333,90666.6666666667,41,50,9
"9452",0.001,6,80,48437,3,206,19,0,1,3000,206000,43,41,5
"9453",0,6,5911,33169,1,54,20,0,1,10000,540000,19,12,9
"9454",0.003,6,80,58059,4,272,19,0,1,1333.33333333333,90666.6666666667,8,7,1
"9455",0.132,6,80,37848,3,206,19,0,1,22.7272727272727,1560.60606060606,42,21,9
"9456",0.006,6,41691,80,5,479,27,0,1,833.333333333333,79833.3333333333,43,23,4
"9457",0.003,6,80,57929,3,206,19,0,1,1000,68666.6666666667,8,6,7
"9458",0,6,51358,1037,1,58,2,0,1,10000,580000,6,42,6
"9459",0.001,6,80,37317,3,206,19,0,1,3000,206000,8,25,2
"9460",0.005,6,80,41354,4,272,19,0,1,800,54400,43,22,2
"9461",0,1,0,3.1,1,70,0,192,1,10000,7e+05,41,22,5
"9462",0.002,6,80,58506,3,206,19,0,1,1500,103000,41,41,0
"9463",0.004,6,80,37205,3,206,19,0,1,750,51500,8,24,9
"9464",0.004,6,57004,80,6,545,27,0,1,1500,136250,8,4,3
"9465",0,6,51357,5800,1,58,2,0,1,10000,580000,39,46,1
"9466",0.004,6,34772,80,5,479,27,0,1,1250,119750,41,55,2
"9467",0.004,6,80,35406,3,206,19,0,1,750,51500,8,21,1
"9468",0.006,6,57598,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,5,9
"9469",0.004,6,80,44494,3,206,19,0,1,750,51500,43,30,6
"9470",0.001,6,58202,80,6,545,27,0,1,6000,545000,41,40,1
"9471",0.004,6,80,58292,4,272,19,0,1,1000,68000,8,7,6
"9472",0.003,6,80,36499,4,272,19,0,1,1333.33333333333,90666.6666666667,42,0,2
"9473",0.004,6,48294,80,6,545,27,0,1,1500,136250,43,41,1
"9474",0.004,6,58716,80,6,545,27,0,1,1500,136250,41,41,7
"9475",0.005,6,36694,80,5,479,27,0,1,1000,95800,8,23,8
"9476",0.002,6,80,55469,4,272,19,0,1,2000,136000,8,0,4
"9477",0.002,6,33776,80,5,479,27,0,1,2500,239500,41,52,3
"9478",0.006,6,80,38441,4,272,19,0,1,666.666666666667,45333.3333333333,42,34,3
"9479",0.003,6,36546,80,5,479,27,0,1,1666.66666666667,159666.666666667,8,23,5
"9480",0,6,46755,113,1,58,2,0,1,10000,580000,59,2,5
"9481",0.006,6,34218,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,18,4
"9482",0.004,6,80,47482,4,272,19,0,1,1000,68000,43,38,9
"9483",0.001,6,80,36166,3,206,19,0,1,3000,206000,8,22,7
"9484",0.003,6,80,58873,3,206,19,0,1,1000,68666.6666666667,41,42,2
"9485",0.003,6,80,33954,4,272,19,0,1,1333.33333333333,90666.6666666667,41,52,8
"9486",0.002,6,80,57768,3,206,19,0,1,1500,103000,8,6,3
"9487",0.002,6,80,44546,3,206,19,0,1,1500,103000,43,30,7
"9488",0.002,6,58416,80,5,479,27,0,1,2500,239500,41,40,8
"9489",0.004,6,46851,80,6,545,27,0,1,1500,136250,43,37,1
"9490",0.003,6,80,43179,3,206,19,0,1,1000,68666.6666666667,43,27,3
"9491",0.003,6,80,43923,4,272,19,0,1,1333.33333333333,90666.6666666667,43,29,1
"9492",0.002,6,41409,80,6,545,27,0,1,3000,272500,43,22,6
"9493",0.006,6,44481,80,6,545,27,0,1,1000,90833.3333333333,43,30,6
"9494",0.005,6,58564,80,5,479,27,0,1,1000,95800,8,8,3
"9495",0.023,6,39006,80,5,479,27,0,1,217.391304347826,20826.0869565217,42,51,6
"9496",0.004,6,33187,80,5,479,27,0,1,1250,119750,41,50,4
"9497",0.004,6,39755,80,6,545,27,0,1,1500,136250,43,17,9
"9498",0.005,6,43027,80,5,479,27,0,1,1000,95800,43,26,9
"9499",0.003,6,80,56609,3,206,19,0,1,1000,68666.6666666667,8,3,2
"9500",0.002,6,80,34232,4,272,19,0,1,2000,136000,8,18,5
"9501",0.004,6,41681,80,5,479,27,0,1,1250,119750,43,23,4
"9502",0.002,6,80,44537,3,206,19,0,1,1500,103000,43,30,7
"9503",0.005,6,80,37121,3,206,19,0,1,600,41200,42,1,9
"9504",0.005,6,80,45864,3,206,19,0,1,600,41200,43,34,4
"9505",0.003,6,45738,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,34,0
"9506",0.003,6,80,40769,4,272,19,0,1,1333.33333333333,90666.6666666667,43,20,7
"9507",0.003,6,80,55306,3,206,19,0,1,1000,68666.6666666667,8,0,0
"9508",0.003,6,80,60479,4,272,19,0,1,1333.33333333333,90666.6666666667,8,13,2
"9509",0.002,6,80,43891,3,206,19,0,1,1500,103000,43,29,0
"9510",0.003,6,80,49678,4,272,19,0,1,1333.33333333333,90666.6666666667,43,44,6
"9511",0.004,6,58634,80,5,479,27,0,1,1250,119750,8,8,4
"9512",0.003,6,36157,80,5,479,27,0,1,1666.66666666667,159666.666666667,41,59,3
"9513",0.002,6,59417,80,5,479,27,0,1,2500,239500,8,10,6
"9514",0.002,6,80,39980,3,206,19,0,1,1500,103000,43,18,6
"9515",0.004,6,34522,80,5,479,27,0,1,1250,119750,8,19,2
"9516",0.005,6,80,48037,3,206,19,0,1,600,41200,43,40,3
"9517",0.004,6,57846,80,5,479,27,0,1,1250,119750,8,6,5
"9518",0.004,6,33698,80,6,545,27,0,1,1500,136250,8,17,0
"9519",0.003,6,80,44126,4,272,19,0,1,1333.33333333333,90666.6666666667,43,29,6
"9520",0.004,6,80,56785,4,272,19,0,1,1000,68000,8,3,7
"9521",0.005,6,80,33848,3,206,19,0,1,600,41200,8,17,4
"9522",0.004,6,60068,80,5,479,27,0,1,1250,119750,41,46,2
"9523",0.003,6,46125,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,35,2
"9524",0.006,6,58714,80,6,545,27,0,1,1000,90833.3333333333,41,41,7
"9525",0.003,6,80,59742,3,206,19,0,1,1000,68666.6666666667,41,45,2
"9526",0.004,6,48834,80,6,545,27,0,1,1500,136250,43,42,5
"9527",0.003,6,80,36338,3,206,19,0,1,1000,68666.6666666667,8,23,1
"9528",0.003,6,80,35463,3,206,19,0,1,1000,68666.6666666667,41,57,3
"9529",0.003,6,80,36851,3,206,19,0,1,1000,68666.6666666667,42,1,2
"9530",0.004,6,35044,80,5,479,27,0,1,1250,119750,41,56,0
"9531",0.007,6,46266,80,6,545,27,0,1,857.142857142857,77857.1428571429,43,35,6
"9532",0.003,6,37272,80,5,479,27,0,1,1666.66666666667,159666.666666667,8,25,1
"9533",0.003,6,57210,80,6,545,27,0,1,2000,181666.666666667,8,4,9
"9534",0.004,6,36449,80,6,545,27,0,1,1500,136250,8,23,3
"9535",0.002,6,48028,80,5,479,27,0,1,2500,239500,43,40,3
"9536",0.002,6,80,59517,4,272,19,0,1,2000,136000,8,10,8
"9537",0,6,51357,9207,1,58,2,0,1,10000,580000,15,42,8
"9538",0.004,6,80,59526,3,206,19,0,1,750,51500,8,10,9
"9539",0,6,51357,16016,1,58,2,0,1,10000,580000,36,28,0
"9540",0.001,6,80,36333,3,206,19,0,1,3000,206000,41,59,8
"9541",0.005,6,40525,80,5,479,27,0,1,1000,95800,43,19,9
"9542",0.006,6,45701,80,5,479,27,0,1,833.333333333333,79833.3333333333,43,33,9
"9543",0.003,6,47508,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,38,9
"9544",0.003,6,80,46504,3,206,19,0,1,1000,68666.6666666667,43,36,2
"9545",0.004,6,80,37404,3,206,19,0,1,750,51500,8,25,4
"9546",0.001,6,39888,80,6,545,27,0,1,6000,545000,43,18,3
"9547",0,6,33168,1700,1,58,2,0,1,10000,580000,20,1,3
"9548",0.406,6,39458,80,5,479,27,0,1,12.3152709359606,1179.80295566502,43,5,2
"9549",0.002,6,80,43681,3,206,19,0,1,1500,103000,43,28,5
"9550",0.003,6,48009,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,40,3
"9551",0.005,6,80,59499,3,206,19,0,1,600,41200,8,10,8
"9552",0.001,6,80,58024,4,272,19,0,1,4000,272000,41,39,7
"9553",0.006,6,60994,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,14,4
"9554",0.002,6,34123,80,6,545,27,0,1,3000,272500,41,53,3
"9555",0.006,6,45079,80,5,479,27,0,1,833.333333333333,79833.3333333333,43,32,1
"9556",0.001,6,56472,80,6,545,27,0,1,6000,545000,8,2,9
"9557",0.004,6,33070,80,5,479,27,0,1,1250,119750,41,50,1
"9558",0,6,5922,51357,1,54,20,0,1,10000,540000,1,50,3
"9559",0.002,6,80,46293,3,206,19,0,1,1500,103000,43,35,7
"9560",0.006,6,35553,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,21,4
"9561",0.007,6,33614,80,6,545,27,0,1,857.142857142857,77857.1428571429,41,51,9
"9562",0.241,6,80,37686,3,206,19,0,1,12.448132780083,854.771784232365,42,14,5
"9563",0,6,46756,3306,1,58,2,0,1,10000,580000,54,8,4
"9564",0.001,6,80,58056,3,206,19,0,1,3000,206000,8,7,0
"9565",0,6,33168,1720,1,58,2,0,1,10000,580000,15,51,5
"9566",0.005,6,60805,80,6,545,27,0,1,1200,109000,41,48,4
"9567",0.008,6,34725,80,5,479,27,0,1,625,59875,41,55,0
"9568",0,6,49154,51357,1,54,20,0,1,10000,540000,39,36,7
"9569",0.004,6,40795,80,5,479,27,0,1,1250,119750,43,20,8
"9570",0,6,33168,2383,1,58,2,0,1,10000,580000,16,23,5
"9571",0.002,6,80,59329,3,206,19,0,1,1500,103000,41,43,7
"9572",0.003,6,46220,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,35,5
"9573",0.004,6,80,41343,4,272,19,0,1,1000,68000,43,22,2
"9574",0.003,6,80,58025,3,206,19,0,1,1000,68666.6666666667,41,39,7
"9575",0.004,6,80,42247,3,206,19,0,1,750,51500,43,24,9
"9576",0.004,6,42727,80,5,479,27,0,1,1250,119750,43,26,2
"9577",0.002,6,80,43255,3,206,19,0,1,1500,103000,43,27,5
"9578",0.005,6,80,32787,3,206,19,0,1,600,41200,8,14,5
"9579",0.003,6,46095,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,35,1
"9580",0.006,6,35778,80,5,479,27,0,1,833.333333333333,79833.3333333333,8,21,9
"9581",0.004,6,80,57968,3,206,19,0,1,750,51500,8,6,8
"9582",0.006,6,57117,80,6,545,27,0,1,1000,90833.3333333333,8,4,6
"9583",0.004,6,55504,80,5,479,27,0,1,1250,119750,8,0,5
"9584",0.003,6,80,48730,3,206,19,0,1,1000,68666.6666666667,43,42,2
"9585",0,6,80,33189,3,206,19,0,1,30000,2060000,8,15,5
"9586",0,6,80,34354,3,206,19,0,1,30000,2060000,8,18,8
"9587",0.004,6,46589,80,6,545,27,0,1,1500,136250,43,36,4
"9588",0.011,6,80,38578,3,206,19,0,1,272.727272727273,18727.2727272727,42,40,3
"9589",0.007,6,49637,80,6,545,27,0,1,857.142857142857,77857.1428571429,43,44,5
"9590",0.002,6,80,48575,3,206,19,0,1,1500,103000,43,41,8
"9591",0,6,8083,51357,1,54,20,0,1,10000,540000,31,59,0
"9592",0.006,6,39810,80,6,545,27,0,1,1000,90833.3333333333,43,18,1
"9593",0.004,6,80,59357,3,206,19,0,1,750,51500,41,43,8
"9594",0.005,6,41922,80,6,545,27,0,1,1200,109000,43,24,0
"9595",0.005,6,80,36061,4,272,19,0,1,800,54400,41,58,9
"9596",0.019,6,38885,80,5,479,27,0,1,263.157894736842,25210.5263157895,42,50,2
"9597",0.003,6,40301,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,19,4
"9598",0.001,6,80,46760,3,206,19,0,1,3000,206000,43,36,9
"9599",0.002,6,45043,80,5,479,27,0,1,2500,239500,43,32,0
"9600",0.003,6,45836,80,6,545,27,0,1,2000,181666.666666667,43,34,3
"9601",0.004,6,80,36853,3,206,19,0,1,750,51500,8,24,1
"9602",0.003,6,59407,80,5,479,27,0,1,1666.66666666667,159666.666666667,8,10,5
"9603",0.011,6,80,39299,3,206,19,0,1,272.727272727273,18727.2727272727,42,59,0
"9604",0.004,6,33794,80,5,479,27,0,1,1250,119750,41,52,4
"9605",0.003,6,58019,80,5,479,27,0,1,1666.66666666667,159666.666666667,8,7,0
"9606",0.004,6,80,60532,4,272,19,0,1,1000,68000,41,47,5
"9607",0.002,6,80,55880,4,272,19,0,1,2000,136000,8,1,4
"9608",0,6,51357,3005,1,58,2,0,1,10000,580000,50,8,6
"9609",0.008,6,80,34241,4,272,19,0,1,500,34000,8,18,5
"9610",0,6,10180,33168,1,54,20,0,1,10000,540000,18,35,3
"9611",0,6,33169,995,1,58,2,0,1,10000,580000,15,51,4
"9612",0.002,6,80,35172,3,206,19,0,1,1500,103000,41,56,3
"9613",0.006,6,80,48254,4,272,19,0,1,666.666666666667,45333.3333333333,43,40,9
"9614",0,6,25,51478,1,54,20,0,1,10000,540000,2,14,9
"9615",0.001,6,80,60756,3,206,19,0,1,3000,206000,8,13,8
"9616",0.002,6,80,60644,3,206,19,0,1,1500,103000,41,47,8
"9617",0.003,6,80,35954,3,206,19,0,1,1000,68666.6666666667,8,22,2
"9618",0.007,6,45270,80,6,545,27,0,1,857.142857142857,77857.1428571429,43,32,6
"9619",0,6,51470,25,1,58,2,0,1,10000,580000,16,15,1
"9620",0.005,6,34867,80,6,545,27,0,1,1200,109000,41,55,5
"9621",0.004,6,80,59081,3,206,19,0,1,750,51500,8,9,6
"9622",0.003,6,42815,80,5,479,27,0,1,1666.66666666667,159666.666666667,43,26,4
"9623",0,6,80,46324,3,206,19,0,1,30000,2060000,43,35,8
"9624",0.001,6,80,59018,3,206,19,0,1,3000,206000,41,42,7
"9625",0,6,51357,8089,1,58,2,0,1,10000,580000,59,48,3
"9626",0,6,33168,2022,1,58,2,0,1,10000,580000,16,45,9
"9627",0.002,6,49800,80,5,479,27,0,1,2500,239500,43,44,9
